HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
45,43,45,51,41,53,Poison,,False,Nidoran♂
40,62,57,46,54,26,Bug,Grass,False,Paras
13,13,50,16,16,82,Water,,False,Magikarp
84,90,84,92,70,85,Poison,Ground,False,Nidoking
57,75,98,95,33,86,Water,,False,Seadra
43,49,25,49,103,55,Water,Poison,False,Tentacool
82,135,105,98,105,75,Dragon,Flying,False,Dragonite
98,106,79,168,84,135,Psychic,,True,Mewtwo
66,99,58,84,81,98,Fire,,False,Rapidash
43,115,79,30,105,75,Fighting,,False,Hitmonchan
80,137,96,97,105,77,Dragon,Flying,False,Dragonite
60,84,73,63,49,108,Normal,Flying,False,Fearow
83,97,78,125,53,57,Grass,Psychic,False,Exeggutor
37,55,43,50,46,37,Normal,,False,Ditto
64,59,55,80,63,89,Fire,,False,Charmeleon
44,45,48,62,62,61,Water,,False,Psyduck
48,41,32,27,44,59,Normal,Flying,False,Pidgey
33,107,77,26,22,55,Water,,False,Krabby
50,53,65,89,131,92,Psychic,Fairy,False,Mr. Mime
165,105,74,64,113,25,Normal,,False,Snorlax
91,118,83,92,68,86,Fire,,False,Arcanine
91,90,98,79,75,60,Water,Fighting,False,Poliwrath
74,72,71,88,119,87,Water,Poison,False,Tentacruel
44,28,35,55,71,73,Fire,,False,Vulpix
16,42,52,81,67,83,Water,,False,Staryu
38,55,40,31,37,49,Poison,Flying,False,Zubat
82,97,73,47,72,49,Fighting,,False,Machoke
55,64,95,111,71,69,Electric,Steel,False,Magneton
98,88,102,95,78,23,Water,Psychic,False,Slowbro
104,89,166,128,78,28,Water,Psychic,False,SlowbroMega Slowbro
75,89,85,66,64,10,Bug,Grass,False,Parasect
65,41,52,31,41,41,Poison,,False,Nidoran♀
33,48,105,79,55,36,Rock,Water,False,Omanyte
59,27,59,15,22,33,Bug,,False,Metapod
57,61,88,100,46,69,Water,,False,Seadra
34,28,35,48,70,65,Fire,,False,Vulpix
60,41,39,56,46,46,Normal,,False,Ditto
50,65,33,66,35,53,Grass,Poison,False,Bellsprout
245,1,12,27,105,61,Normal,,False,Chansey
76,64,117,122,62,54,Rock,Water,False,Omastar
75,103,63,54,76,81,Fighting,,False,Primeape
77,39,40,68,73,26,Fairy,,False,Clefairy
87,130,103,94,99,79,Dragon,Flying,False,Dragonite
97,130,89,95,96,88,Dragon,Flying,False,Dragonite
24,79,45,43,44,68,Normal,Flying,False,Doduo
164,103,61,62,112,43,Normal,,False,Snorlax
32,49,33,46,37,100,Normal,,False,Meowth
87,87,83,92,117,93,Ice,Flying,True,Articuno
73,72,69,83,113,94,Water,Poison,False,Tentacruel
102,192,103,151,91,140,Psychic,Fighting,True,MewtwoMega Mewtwo X
75,103,109,42,59,69,Ground,,False,Sandslash
87,55,70,43,40,20,Water,Psychic,False,Slowpoke
60,97,124,41,38,30,Rock,Ground,False,Graveler
28,45,25,99,40,68,Ghost,Poison,False,Gastly
27,43,51,42,27,92,Water,,False,Poliwag
88,127,74,69,102,70,Water,Flying,False,Gyarados
56,53,83,69,64,136,Electric,,False,Electrode
67,106,73,44,66,42,Fighting,,False,Machoke
33,26,79,92,53,42,Electric,Steel,False,Magnemite
49,83,115,51,53,39,Rock,Ground,False,Graveler
61,73,38,27,45,48,Fighting,,False,Machop
96,151,74,197,125,143,Psychic,,True,MewtwoMega Mewtwo Y
38,32,40,33,35,55,Normal,Flying,False,Pidgey
54,46,54,80,54,25,Grass,Poison,False,Oddish
107,89,85,34,96,86,Normal,,False,Kangaskhan
35,12,13,103,57,90,Psychic,,False,Abra
55,31,36,15,16,34,Bug,,False,Caterpie
62,79,52,75,43,55,Grass,Poison,False,Weepinbell
67,55,54,44,50,30,Bug,Poison,False,Venonat
24,87,86,63,39,56,Rock,Water,False,Kabuto
44,42,77,39,68,33,Water,,False,Squirtle
70,76,76,103,93,63,Grass,Poison,False,Vileplume
110,63,117,97,73,30,Water,Psychic,False,Slowbro
18,64,99,32,24,42,Water,,False,Shellder
50,79,44,56,71,106,Normal,,False,Raticate
51,67,62,81,83,61,Grass,Poison,False,Ivysaur
74,94,81,99,92,94,Fire,Flying,False,Charizard
54,49,55,79,70,78,Bug,Flying,False,Butterfree
57,50,45,125,97,122,Psychic,,False,Alakazam
32,62,57,41,52,36,Bug,Grass,False,Paras
67,79,40,83,45,61,Grass,Poison,False,Weepinbell
65,42,48,62,66,35,Fairy,,False,Clefairy
91,61,91,64,105,57,Water,Ice,False,Dewgong
52,35,47,75,58,44,Water,,False,Psyduck
150,75,45,76,41,34,Normal,Fairy,False,Wigglytuff
36,37,76,93,45,38,Electric,Steel,False,Magnemite
83,92,77,162,118,97,Fire,Flying,False,CharizardMega Charizard Y
55,18,49,24,34,31,Bug,,False,Metapod
97,96,86,48,74,89,Normal,,False,Kangaskhan
47,17,59,17,38,45,Bug,Poison,False,Kakuna
74,34,48,49,59,44,Fairy,,False,Clefairy
126,33,21,53,26,15,Normal,Fairy,False,Jigglypuff
41,30,24,127,73,105,Psychic,,False,Kadabra
24,12,69,15,10,88,Water,,False,Magikarp
66,55,67,55,53,57,Poison,,False,Nidorina
67,53,81,48,48,67,Poison,,False,Nidorina
79,106,134,129,113,75,Water,,False,BlastoiseMega Blastoise
42,98,115,48,45,27,Rock,Ground,False,Graveler
90,100,75,95,88,105,Fire,,False,Arcanine
62,52,101,104,43,79,Water,,False,Seadra
33,7,49,19,13,87,Water,,False,Magikarp
91,155,117,66,132,79,Water,Dark,False,GyaradosMega Gyarados
71,67,64,51,72,119,Normal,,False,Persian
70,86,108,51,46,65,Ground,,False,Sandslash
84,73,89,125,81,120,Normal,Flying,False,PidgeotMega Pidgeot
59,65,74,96,71,43,Grass,Poison,False,Gloom
59,87,67,80,60,70,Dragon,,False,Dragonair
79,81,80,106,86,103,Fire,Flying,False,Charizard
36,76,42,46,33,73,Normal,Flying,False,Doduo
30,38,70,65,29,46,Water,,False,Horsea
40,44,39,33,39,95,Normal,,False,Meowth
32,60,39,42,56,65,Poison,,False,Ekans
32,50,98,96,38,47,Rock,Water,False,Omanyte
92,150,104,78,127,89,Water,Dark,False,GyaradosMega Gyarados
61,87,61,54,60,88,Fire,,False,Ponyta
71,86,114,78,74,66,Poison,,False,Weezing
57,152,120,66,81,112,Bug,Flying,False,PinsirMega Pinsir
96,113,80,102,76,88,Fire,,False,Arcanine
91,95,91,122,86,95,Electric,Flying,True,Zapdos
44,44,59,42,58,53,Water,,False,Squirtle
36,88,41,40,33,75,Normal,Flying,False,Doduo
46,116,67,35,100,83,Fighting,,False,Hitmonchan
94,147,107,68,119,80,Water,Dark,False,GyaradosMega Gyarados
65,133,56,85,114,72,Fire,,False,Flareon
107,108,89,151,93,138,Psychic,,True,Mewtwo
70,121,126,51,73,50,Rock,Ground,False,Golem
77,78,93,103,97,77,Grass,Poison,False,Venusaur
71,106,83,46,84,108,Bug,Flying,False,Scyther
104,100,77,29,78,77,Normal,,False,Kangaskhan
44,55,26,56,49,74,Fire,,False,Charmander
70,68,122,124,69,55,Rock,Water,False,Omastar
55,76,94,162,82,118,Ghost,Poison,False,GengarMega Gengar
36,74,30,47,47,63,Fighting,,False,Mankey
86,100,115,119,118,84,Grass,Poison,False,VenusaurMega Venusaur
34,43,31,93,24,85,Ghost,Poison,False,Gastly
95,94,76,78,77,78,Poison,Ground,False,Nidoqueen
54,43,44,53,41,50,Normal,,False,Ditto
61,46,73,74,76,150,Electric,,False,Electrode
52,77,55,48,55,69,Poison,,False,Nidorino
58,145,45,15,78,156,Bug,Poison,False,BeedrillMega Beedrill
75,46,119,103,49,39,Grass,,False,Tangela
74,81,61,96,88,89,Electric,,False,Electabuzz
42,64,47,45,42,78,Water,,False,Goldeen
33,47,68,99,113,94,Psychic,Fairy,False,Mr. Mime
86,106,125,123,114,73,Water,,False,BlastoiseMega Blastoise
26,99,97,34,17,52,Water,,False,Krabby
110,151,73,198,116,126,Psychic,,True,MewtwoMega Mewtwo Y
74,150,42,1,89,147,Bug,Poison,False,BeedrillMega Beedrill
125,36,30,36,29,14,Normal,Fairy,False,Jigglypuff
49,55,50,174,98,154,Psychic,,False,AlakazamMega Alakazam
31,30,28,96,37,76,Ghost,Poison,False,Gastly
44,83,58,63,68,94,Fire,,False,Ponyta
25,93,82,17,27,58,Water,,False,Krabby
49,108,172,72,48,79,Water,Ice,False,Cloyster
53,16,59,44,57,94,Electric,,False,Voltorb
23,42,107,89,46,44,Rock,Water,False,Omanyte
66,52,50,99,85,96,Bug,Poison,False,Venomoth
102,90,82,45,83,83,Normal,,False,Kangaskhan
50,145,35,22,81,152,Bug,Poison,False,BeedrillMega Beedrill
94,65,174,132,86,29,Water,Psychic,False,SlowbroMega Slowbro
50,132,112,60,47,81,Water,,False,Kingler
90,120,72,54,102,88,Water,Flying,False,Gyarados
65,41,69,89,80,136,Electric,,False,Electrode
88,95,87,119,88,87,Electric,Flying,True,Zapdos
17,84,78,55,37,62,Rock,Water,False,Kabuto
89,75,73,78,111,57,Psychic,,False,Hypno
71,93,101,86,101,64,Water,,False,Blastoise
65,129,112,47,74,79,Bug,,False,Pinsir
63,109,68,61,46,107,Normal,Flying,False,Dodrio
68,118,118,133,124,73,Water,,False,BlastoiseMega Blastoise
58,50,57,83,76,55,Grass,Poison,False,Ivysaur
66,85,78,119,93,98,Fire,Flying,False,Charizard
58,48,62,91,84,37,Grass,Poison,False,Gloom
81,50,53,58,66,34,Fairy,,False,Clefairy
29,66,103,44,25,41,Water,,False,Shellder
48,42,29,25,10,41,Bug,Poison,False,Weedle
53,78,51,62,50,60,Poison,,False,Nidorino
75,52,126,124,66,50,Rock,Water,False,Omastar
58,55,62,94,68,104,Bug,Poison,False,Venomoth
57,86,108,40,77,45,Ground,,False,Marowak
63,59,53,39,54,37,Bug,Poison,False,Venonat
50,58,27,33,21,71,Normal,Flying,False,Spearow
52,58,52,48,49,59,Grass,Poison,False,Bulbasaur
13,15,18,99,57,83,Psychic,,False,Abra
95,83,99,99,121,81,Ice,Flying,True,Articuno
39,59,94,48,40,43,Poison,,False,Koffing
83,71,76,79,117,58,Psychic,,False,Hypno
74,69,64,109,87,122,Electric,,False,Jolteon
90,82,106,89,127,78,Ice,Flying,True,Articuno
96,117,97,141,103,127,Psychic,,True,Mewtwo
31,48,162,30,46,68,Rock,Ground,False,Onix
102,93,98,66,96,59,Water,Fighting,False,Poliwrath
106,104,82,58,105,34,Poison,,False,Muk
61,46,54,147,88,116,Psychic,,False,Alakazam
59,46,72,74,98,131,Electric,,False,Electrode
136,78,48,77,40,40,Normal,Fairy,False,Wigglytuff
39,79,102,37,24,18,Rock,Ground,False,Geodude
60,79,73,66,59,68,Dragon,,False,Dragonair
135,52,49,117,99,66,Water,,False,Vaporeon
70,73,62,72,69,68,Dragon,,False,Dragonair
39,62,37,32,27,53,Normal,Flying,False,Pidgey
38,38,62,13,30,34,Bug,Poison,False,Kakuna
52,50,73,65,92,149,Electric,,False,Electrode
64,77,65,89,96,99,Electric,,False,Electabuzz
87,97,63,52,64,44,Fighting,,False,Machoke
52,67,50,44,66,49,Normal,,False,Eevee
54,96,50,82,83,120,Electric,,False,Raichu
79,71,88,71,97,63,Water,Ice,False,Dewgong
82,104,77,82,81,95,Poison,Ground,False,Nidoking
50,51,55,56,63,33,Normal,,False,Ditto
28,52,32,36,26,50,Poison,Flying,False,Zubat
34,28,26,108,32,77,Ghost,Poison,False,Gastly
49,75,96,43,38,18,Rock,Ground,False,Geodude
76,113,73,66,74,131,Rock,Flying,False,Aerodactyl
118,35,16,46,33,26,Normal,Fairy,False,Jigglypuff
49,50,51,102,50,96,Ghost,Poison,False,Haunter
56,67,53,124,65,126,Ghost,Poison,False,Gengar
82,92,86,67,96,89,Poison,Ground,False,Nidoqueen
64,87,77,63,73,90,Poison,Flying,False,Golbat
57,50,71,96,61,36,Normal,,False,Porygon
113,125,122,47,32,40,Ground,Rock,False,Rhydon
64,81,77,61,78,77,Poison,,False,Arbok
31,19,35,21,34,44,Bug,Poison,False,Weedle
59,45,92,38,53,26,Ground,,False,Cubone
59,120,106,63,62,87,Rock,Water,False,Kabutops
44,69,33,42,52,66,Fighting,,False,Mankey
71,68,59,69,63,110,Normal,,False,Persian
83,69,34,43,50,25,Poison,,False,Grimer
32,105,95,23,14,38,Water,,False,Krabby
57,80,109,49,81,38,Ground,,False,Marowak
88,95,79,75,76,92,Poison,Ground,False,Nidoking
96,44,88,61,69,18,Normal,,False,Lickitung
41,44,34,113,57,98,Psychic,,False,Kadabra
17,62,22,30,46,82,Ground,,False,Diglett
61,67,62,69,73,66,Grass,Poison,False,Ivysaur
60,116,73,52,87,109,Bug,Flying,False,Scyther
60,61,63,83,77,60,Grass,Poison,False,Ivysaur
30,65,41,13,35,62,Normal,,False,Rattata
59,52,46,45,49,46,Bug,Poison,False,Venonat
63,69,55,90,79,101,Bug,Poison,False,Venomoth
66,89,64,74,74,87,Poison,Flying,False,Golbat
102,147,77,198,121,134,Psychic,,True,MewtwoMega Mewtwo Y
90,67,78,52,70,23,Normal,,False,Lickitung
52,95,71,64,57,107,Normal,Flying,False,Fearow
42,36,34,55,62,70,Fire,,False,Vulpix
72,55,117,124,68,54,Rock,Water,False,Omastar
42,84,46,51,71,124,Ground,,False,Dugtrio
132,65,66,100,92,74,Water,,False,Vaporeon
74,75,54,26,37,39,Fighting,,False,Machop
59,98,119,85,61,66,Poison,,False,Weezing
71,109,107,34,56,58,Ground,,False,Sandslash
15,12,22,108,59,94,Psychic,,False,Abra
41,50,27,16,39,61,Poison,Flying,False,Zubat
69,166,132,55,74,91,Bug,Flying,False,PinsirMega Pinsir
24,58,29,37,36,84,Normal,Flying,False,Spearow
78,66,48,107,89,140,Electric,,False,Jolteon
74,52,130,97,24,50,Grass,,False,Tangela
51,59,84,40,59,25,Ground,,False,Cubone
105,122,89,158,78,129,Psychic,,True,Mewtwo
72,107,110,36,59,107,Normal,,False,Tauros
15,16,57,25,19,73,Water,,False,Magikarp
84,83,79,95,78,92,Water,,False,Golduck
73,108,73,158,109,108,Fire,Flying,False,CharizardMega Charizard Y
57,141,56,101,118,52,Fire,,False,Flareon
60,48,34,115,96,102,Ice,Psychic,False,Jynx
54,54,61,35,62,35,Bug,Poison,False,Venonat
76,78,55,77,127,102,Water,Poison,False,Tentacruel
116,31,16,55,26,30,Normal,Fairy,False,Jigglypuff
68,81,122,78,71,57,Poison,,False,Weezing
77,62,51,135,77,100,Ghost,Poison,False,Gengar
29,44,66,95,53,42,Electric,Steel,False,Magnemite
96,86,98,73,91,77,Water,Fighting,False,Poliwrath
89,102,69,104,67,56,Grass,Poison,False,Victreebel
72,68,61,91,102,102,Fire,,False,Ninetales
84,146,121,75,132,83,Water,Dark,False,GyaradosMega Gyarados
19,14,53,21,33,75,Water,,False,Magikarp
63,54,69,55,35,97,Water,,False,Poliwhirl
62,55,137,123,71,47,Rock,Water,False,Omastar
104,194,96,147,102,137,Psychic,Fighting,True,MewtwoMega Mewtwo X
36,38,155,27,55,62,Rock,Ground,False,Onix
44,54,60,91,124,87,Psychic,Fairy,False,Mr. Mime
147,72,40,87,46,43,Normal,Fairy,False,Wigglytuff
55,91,56,31,63,110,Normal,,False,Raticate
57,49,98,117,75,74,Electric,Steel,False,Magneton
90,77,70,103,80,110,Fire,Flying,False,Charizard
50,57,34,51,38,84,Electric,,False,Pikachu
63,85,64,102,81,95,Fire,,False,Magmar
55,89,53,91,88,112,Electric,,False,Raichu
41,53,26,21,44,60,Poison,Flying,False,Zubat
26,58,51,51,57,88,Electric,,False,Pikachu
80,81,68,68,83,110,Normal,Flying,False,Pidgeot
59,52,49,46,61,58,Normal,,False,Eevee
62,60,58,100,74,99,Bug,Poison,False,Venomoth
133,86,87,78,107,66,Water,Ice,False,Lapras
44,46,66,88,117,101,Psychic,Fairy,False,Mr. Mime
31,42,69,92,55,44,Electric,Steel,False,Magnemite
88,104,85,127,84,103,Fire,Flying,True,Moltres
83,81,73,131,84,127,Normal,Flying,False,PidgeotMega Pidgeot
92,140,81,197,122,139,Psychic,,True,MewtwoMega Mewtwo Y
53,67,49,137,74,105,Ghost,Poison,False,Gengar
69,120,98,61,68,88,Bug,,False,Pinsir
65,48,51,56,69,33,Water,,False,Seel
64,70,63,54,77,126,Normal,,False,Persian
57,41,47,63,66,30,Fairy,,False,Clefairy
60,86,103,51,81,34,Ground,,False,Marowak
33,87,95,14,36,31,Rock,Ground,False,Geodude
26,43,96,95,64,37,Rock,Water,False,Omanyte
52,52,42,62,46,69,Water,,False,Psyduck
37,56,44,52,52,62,Fire,,False,Charmander
77,68,63,101,100,118,Electric,,False,Jolteon
20,41,81,95,59,37,Electric,Steel,False,Magnemite
85,136,80,63,94,154,Rock,Flying,False,AerodactylMega Aerodactyl
56,63,75,120,69,111,Ghost,Poison,False,Gengar
34,78,40,57,66,120,Ground,,False,Dugtrio
70,82,58,95,77,108,Electric,,False,Electabuzz
65,74,51,102,80,85,Bug,Poison,False,Venomoth
98,105,83,157,88,130,Psychic,,True,Mewtwo
80,60,115,117,56,59,Rock,Water,False,Omastar
58,53,44,39,46,28,Poison,,False,Nidoran♀
65,154,116,63,101,109,Bug,Flying,False,PinsirMega Pinsir
84,83,88,130,97,98,Electric,Flying,True,Zapdos
47,51,100,48,45,29,Ground,,False,Cubone
102,101,94,117,84,91,Fire,Flying,True,Moltres
92,85,107,89,120,79,Ice,Flying,True,Articuno
56,97,59,82,91,103,Fire,,False,Rapidash
57,80,57,55,47,68,Poison,,False,Nidorino
56,52,47,38,88,51,Psychic,,False,Drowzee
127,61,53,113,93,71,Water,,False,Vaporeon
139,71,58,74,43,36,Normal,Fairy,False,Wigglytuff
41,73,35,25,26,66,Normal,Flying,False,Spearow
102,83,109,94,82,27,Water,Psychic,False,Slowbro
63,71,79,77,75,49,Water,,False,Wartortle
56,118,104,50,80,94,Bug,,False,Pinsir
81,87,70,75,73,64,Water,,False,Seaking
122,86,74,85,95,68,Water,Ice,False,Lapras
20,50,22,33,41,71,Normal,,False,Rattata
38,49,67,103,118,85,Psychic,Fairy,False,Mr. Mime
72,78,30,41,76,72,Bug,Poison,False,Beedrill
29,32,27,119,32,82,Ghost,Poison,False,Gastly
78,110,90,43,66,115,Normal,,False,Tauros
67,97,71,65,90,70,Water,,False,Seaking
101,105,71,72,105,46,Poison,,False,Muk
40,72,50,53,50,60,Water,,False,Goldeen
28,57,31,46,39,70,Normal,,False,Rattata
60,45,100,120,75,74,Electric,Steel,False,Magneton
66,30,80,51,37,54,Grass,Psychic,False,Exeggcute
56,69,58,76,80,66,Grass,Poison,False,Ivysaur
51,20,29,121,85,98,Psychic,,False,Kadabra
92,87,95,21,32,29,Ground,Rock,False,Rhyhorn
61,105,93,48,68,108,Normal,,False,Tauros
72,98,81,62,79,102,Bug,Flying,False,Scyther
43,53,37,40,45,56,Poison,,False,Nidoran♂
94,118,110,62,54,38,Ground,Rock,False,Rhydon
15,4,47,15,17,80,Water,,False,Magikarp
112,50,21,39,37,15,Normal,Fairy,False,Jigglypuff
88,137,77,62,91,43,Fighting,,False,Machamp
57,58,51,34,35,29,Poison,,False,Nidoran♀
48,67,55,25,56,69,Water,,False,Goldeen
52,45,48,48,76,51,Psychic,,False,Drowzee
84,79,79,137,83,117,Normal,Flying,False,PidgeotMega Pidgeot
73,96,87,50,73,111,Normal,,False,Tauros
68,69,59,70,61,105,Normal,,False,Persian
50,34,29,27,47,53,Normal,Flying,False,Pidgey
31,80,42,46,73,124,Ground,,False,Dugtrio
70,150,109,63,95,104,Bug,Flying,False,PinsirMega Pinsir
69,110,63,61,70,82,Fighting,,False,Primeape
80,86,109,33,30,12,Ground,Rock,False,Rhyhorn
49,52,50,65,52,54,Water,,False,Psyduck
60,124,68,94,115,56,Fire,,False,Flareon
55,40,53,35,50,42,Poison,,False,Nidoran♀
73,80,45,87,41,48,Grass,Poison,False,Weepinbell
82,68,81,54,45,42,Poison,,False,Nidorina
91,77,62,87,84,72,Fairy,,False,Clefable
45,53,41,109,52,105,Ghost,Poison,False,Haunter
34,25,46,51,92,82,Water,Poison,False,Tentacool
29,70,103,45,33,36,Water,,False,Shellder
85,83,103,30,38,14,Ground,Rock,False,Rhyhorn
32,58,51,54,62,28,Bug,Grass,False,Paras
21,115,96,24,13,54,Water,,False,Krabby
103,97,89,99,108,104,Psychic,,False,Mew
55,51,54,91,71,56,Bug,Flying,False,Butterfree
17,10,18,120,49,96,Psychic,,False,Abra
44,55,40,69,61,49,Grass,Poison,False,Bulbasaur
48,81,85,19,30,39,Ground,,False,Sandshrew
61,65,79,74,70,56,Water,,False,Wartortle
55,45,72,67,38,43,Grass,Psychic,False,Exeggcute
68,70,112,54,78,43,Ground,,False,Marowak
62,102,70,69,66,97,Normal,Flying,False,Dodrio
65,105,126,138,109,70,Water,,False,BlastoiseMega Blastoise
44,46,52,61,53,43,Normal,,False,Ditto
77,68,62,98,106,128,Electric,,False,Jolteon
44,40,32,38,36,83,Normal,,False,Meowth
56,64,75,87,82,31,Normal,,False,Porygon
54,84,92,10,41,35,Ground,,False,Sandshrew
87,97,81,123,68,62,Grass,Psychic,False,Exeggutor
37,74,39,49,80,118,Ground,,False,Dugtrio
27,55,36,40,33,66,Normal,Flying,False,Spearow
135,60,54,119,92,66,Water,,False,Vaporeon
28,71,39,27,58,65,Poison,,False,Ekans
74,97,79,112,75,104,Fire,Flying,False,Charizard
67,57,59,66,74,118,Normal,,False,Persian
51,121,43,29,99,89,Fighting,,False,Hitmonlee
56,56,47,42,101,32,Psychic,,False,Drowzee
61,25,75,76,53,33,Grass,Psychic,False,Exeggcute
255,4,1,31,115,45,Normal,,False,Chansey
70,67,52,80,124,110,Water,Poison,False,Tentacruel
43,34,38,46,38,83,Normal,,False,Meowth
33,74,55,48,82,116,Ground,,False,Dugtrio
41,70,95,40,32,22,Rock,Ground,False,Geodude
59,86,112,37,78,53,Ground,,False,Marowak
48,51,46,41,36,50,Poison,,False,Nidoran♂
47,67,64,39,60,62,Water,,False,Goldeen
64,108,50,70,64,103,Fighting,,False,Primeape
51,65,43,77,47,59,Fire,,False,Growlithe
111,107,86,60,105,45,Poison,,False,Muk
39,48,28,51,107,62,Water,Poison,False,Tentacool
66,73,83,80,100,99,Fire,,False,Ninetales
87,109,72,50,74,131,Rock,Flying,False,Aerodactyl
102,100,109,100,102,96,Psychic,,False,Mew
79,101,74,77,86,84,Poison,Ground,False,Nidoking
81,68,82,64,103,66,Water,Ice,False,Dewgong
93,108,76,119,81,97,Fire,Flying,True,Moltres
59,63,43,32,56,57,Bug,Poison,False,Venonat
37,53,33,31,38,70,Normal,,False,Rattata
51,66,69,95,69,55,Grass,Poison,False,Ivysaur
90,90,108,35,59,67,Ground,,False,Sandslash
48,49,65,61,46,47,Grass,Poison,False,Bulbasaur
24,87,45,38,30,80,Normal,Flying,False,Doduo
69,112,65,71,83,116,Fire,,False,Rapidash
69,108,65,69,53,113,Normal,Flying,False,Dodrio
53,42,45,39,39,50,Poison,,False,Nidoran♀
61,79,55,69,70,67,Dragon,,False,Dragonair
60,37,76,57,41,54,Grass,Psychic,False,Exeggcute
87,47,69,70,69,43,Normal,,False,Lickitung
51,62,49,23,55,72,Water,,False,Goldeen
45,106,70,56,64,95,Fighting,,False,Primeape
18,19,50,11,13,76,Water,,False,Magikarp
52,54,62,45,50,54,Grass,Poison,False,Bulbasaur
62,57,50,67,62,59,Fire,,False,Growlithe
52,69,21,29,30,71,Normal,Flying,False,Spearow
64,60,51,62,57,60,Normal,Flying,False,Pidgeotto
46,47,35,50,56,79,Electric,,False,Pikachu
68,59,44,47,53,49,Normal,,False,Eevee
41,60,47,61,40,36,Normal,,False,Ditto
103,151,75,198,125,127,Psychic,,True,MewtwoMega Mewtwo Y
65,93,112,90,74,64,Poison,,False,Weezing
50,70,87,51,41,41,Poison,,False,Koffing
73,44,49,31,66,36,Bug,Poison,False,Venonat
61,70,76,89,104,95,Fire,,False,Ninetales
7,15,52,7,25,72,Water,,False,Magikarp
74,86,75,106,88,63,Grass,Poison,False,Vileplume
83,100,77,160,110,93,Fire,Flying,False,CharizardMega Charizard Y
77,111,77,53,81,96,Bug,Flying,False,Scyther
73,106,72,94,59,65,Grass,Poison,False,Victreebel
57,86,71,70,66,92,Normal,Flying,False,Fearow
44,46,47,51,64,47,Grass,Poison,False,Bulbasaur
87,89,66,60,63,101,Normal,Flying,False,Pidgeot
51,124,113,60,51,83,Water,,False,Kingler
148,117,53,76,103,32,Normal,,False,Snorlax
86,79,70,102,85,96,Fire,Flying,False,Charizard
41,41,46,39,28,52,Normal,Flying,False,Pidgey
47,123,43,32,105,84,Fighting,,False,Hitmonlee
64,82,109,97,104,80,Water,,False,Blastoise
103,121,82,153,84,132,Psychic,,True,Mewtwo
32,39,18,111,34,72,Ghost,Poison,False,Gastly
33,31,52,59,46,97,Electric,,False,Voltorb
56,58,38,110,101,80,Ice,Psychic,False,Jynx
87,112,91,96,81,98,Fire,,False,Arcanine
93,155,105,70,128,79,Water,Dark,False,GyaradosMega Gyarados
133,55,66,102,90,73,Water,,False,Vaporeon
155,69,43,91,46,35,Normal,Fairy,False,Wigglytuff
83,83,95,91,133,95,Ice,Flying,True,Articuno
38,46,61,55,74,48,Water,,False,Squirtle
56,61,85,163,85,141,Ghost,Poison,False,GengarMega Gengar
50,94,122,86,72,61,Poison,,False,Weezing
65,138,53,96,108,68,Fire,,False,Flareon
66,55,62,132,80,105,Ghost,Poison,False,Gengar
51,8,50,30,32,36,Bug,,False,Metapod
90,150,101,86,135,86,Water,Dark,False,GyaradosMega Gyarados
52,93,56,42,72,84,Normal,,False,Raticate
61,48,43,35,89,50,Psychic,,False,Drowzee
91,81,71,67,82,95,Normal,Flying,False,Pidgeot
98,76,71,83,99,50,Fairy,,False,Clefable
66,46,68,61,54,63,Poison,,False,Nidorina
87,135,67,77,93,80,Water,Flying,False,Gyarados
74,84,83,134,93,103,Electric,Flying,True,Zapdos
55,92,178,87,45,72,Water,Ice,False,Cloyster
92,136,75,71,85,59,Fighting,,False,Machamp
127,48,14,43,21,17,Normal,Fairy,False,Jigglypuff
93,77,81,67,91,80,Poison,Ground,False,Nidoqueen
47,121,56,37,96,90,Fighting,,False,Hitmonlee
66,54,42,53,57,60,Normal,,False,Eevee
60,83,121,89,83,47,Poison,,False,Weezing
